year,month,export_country,export_country_code,export_country_region,export_country_subregion,export_country_latitude,export_country_longitude,import_country,import_country_code,import_country_region,import_country_subregion,import_country_latitude,import_country_longitude,commodity,value,quantity,unit_price
2017,3,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,8064312,161130,0.0321205827624403
2017,3,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,57288220,1028600,0.17002079586107635
2017,3,Bahamas,BHS,Americas,Latin America and the Caribbean,25.90317684,-78.61665744,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,16678224,347818,-0.019101254157285252
2017,3,Belize,BLZ,Americas,Latin America and the Caribbean,17.20829609,-88.69988922,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,4525459,82461,0.15010955718637353
2017,3,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,239181911,4655941,0.06442563477759813
2017,3,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,134554975,2474363,0.13789066030450278
2017,3,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,3207937268,82029302,-0.2350732284936978
2017,3,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1337239159,26582933,0.03837088252900168
2017,3,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,18086719,341366,0.10379252286177136
2017,3,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,434451786,8909144,0.0007698177834294933
2017,3,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,113535915,2171106,0.08695885463182211
2017,3,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,398937879,8204064,-0.002596454704409457
2017,3,Ghana,GHA,Africa,Sub-Saharan Africa,7.956118608,-1.209564758,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,39353831,693440,0.19581564707426913
2017,3,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,11751288,278137,-0.1583240667790534
2017,3,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,317033577,6559149,-0.009734670331674652
2017,3,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,673272565,13784528,0.0026727203023460756
2017,3,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,259524284,5177349,0.034034783661785986
2017,3,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,24054726,507940,-0.033597218745770596
2017,3,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,684800832,15326007,-0.0989261606472412
2017,3,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,38219069,797450,-0.019697280287356855
2017,3,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,56793363,1046938,0.13465417375460154
2017,3,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,486869641,9008760,0.12969461371481425
2017,3,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,55823333,1010194,0.15938993910018848
2017,3,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2101472957,40991663,0.06184988602572021
2017,3,Tunisia,TUN,Africa,Northern Africa,34.10810736,9.557630913,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,34635910,622038,0.16967908999585826
2017,3,United Arab Emirates,ARE,Asia,Western Asia,23.90525867,54.35072869,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,24360941,514406,-0.03359712633095344
2017,3,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,10717239,208977,0.06230012557918772
2017,3,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,30625686,586250,0.08563845163568895
2017,3,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,8238260,152778,0.12674102431715042
2017,4,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,73252710,1445071,0.04782173502648837
2017,4,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,6364222,124715,0.05609299797935653
2017,4,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,104910974,1958204,0.11824313572320345
2017,4,Argentina,ARG,Americas,Latin America and the Caribbean,-34.98567234,-65.12225892,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2210,41,0.12623700720105607
2017,4,Belize,BLZ,Americas,Latin America and the Caribbean,17.20829609,-88.69988922,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,697642,14651,-0.027249104726599513
2017,4,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,222182753,4353233,0.056299046906312156
2017,4,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,75714716,1446116,0.08850336259274508
2017,4,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2760255495,71832704,-0.2517048279790592
2017,4,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1102098634,22433759,0.00961225064572939
2017,4,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,298822610,6519877,-0.07083548307949766
2017,4,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,205110401,4186627,0.006315672531349097
2017,4,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,249128627,5072860,0.009204428139043349
2017,4,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,20963860,402146,0.08295208788923476
2017,4,Egypt,EGY,Africa,Northern Africa,26.55281781,29.78562814,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,25901340,495446,0.08658742932233912
2017,4,Ghana,GHA,Africa,Sub-Saharan Africa,7.956118608,-1.209564758,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,77958080,1383114,0.18635440168109682
2017,4,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,10511570,264442,-0.21937582038795664
2017,4,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,536673555,11285019,-0.028740752129462307
2017,4,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,525909566,10816229,-0.0027086601607717786
2017,4,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,159673115,3312853,-0.013067883818425408
2017,4,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,34271646,648392,0.10069118448469491
2017,4,Mauritania,MRT,Africa,Sub-Saharan Africa,20.25780429,-10.33010275,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,27814098,543031,0.06073214820242493
2017,4,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,682818426,15630471,-0.12327826749017941
2017,4,Netherlands,NLD,Europe,Western Europe,52.26998137,5.675062933,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,4000,6,15.09038596341177
2017,4,Netherlands,NLD,Europe,Western Europe,52.26998137,5.675062933,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,839945,15412,0.1408156209219601
2017,4,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,14926105,277839,0.1218339160309341
2017,4,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,529139959,9668693,0.1463769160315723
2017,4,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,17714739,320399,0.16011298062719267
2017,4,Papua New Guinea,PNG,Oceania,Melanesia,-6.834760878,143.0464597,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,37395014,680899,0.15108805532830144
2017,4,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1533081182,30596942,0.03351786177907243
2017,4,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,27592386,510497,0.12984166118248608
2017,4,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,520105,9644,0.12692039776612707
2017,5,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,129752174,2505807,0.07441999666890746
2017,5,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,180579027,3360615,0.12212171841901188
2017,5,Azerbaijan,AZE,Asia,Western Asia,40.42670781,47.80669468,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,29622921,533073,0.16696255303863994
2017,5,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,143719552,2921509,0.011243784248295776
2017,5,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,62204765,1151761,0.12882457102843878
2017,5,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,3102086762,80795009,-0.2524773213307176
2017,5,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1264463367,25948938,-0.00010443315203400813
2017,5,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,47813578,954951,0.03262512046212275
2017,5,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,429335863,9333094,-0.06671088643701888
2017,5,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,200379998,4165494,-0.015347073691105042
2017,5,Denmark,DNK,Europe,Northern Europe,56.06439188,9.942213684,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,12551945,252931,0.021802399785308908
2017,5,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,oil,4,0,-1.1900998321206508
2017,5,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,346208588,7264046,-0.02619393190498523
2017,5,Egypt,EGY,Africa,Northern Africa,26.55281781,29.78562814,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,55182432,1004122,0.1519633838116767
2017,5,Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1.412936146,10.61572825,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,37384565,647462,0.21995715837761445
2017,5,Ghana,GHA,Africa,Sub-Saharan Africa,7.956118608,-1.209564758,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,37632271,686043,0.14947725007928422
2017,5,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,9828049,255274,-0.24990177742865344
2017,5,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,293797344,6633385,-0.10848837301858927
2017,5,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,583904337,12228759,-0.024047790640610717
2017,5,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,272389864,5659339,-0.01470479613702927
2017,5,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,113249646,2282599,0.021518537806836612
2017,5,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,947062611,21265974,-0.10254282303195253
2017,5,Mozambique,MOZ,Africa,Sub-Saharan Africa,-17.2617763,35.55202528,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,7613781,157844,-0.012138806480195908
2017,5,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,12936077,279129,-0.05833485330218153
2017,5,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,359832048,6960130,0.07242842803569839
2017,5,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,36926170,708693,0.0823326305290764
2017,5,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1830339627,36954249,0.01945600129813723
2017,5,United Arab Emirates,ARE,Asia,Western Asia,23.90525867,54.35072869,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,53141170,1029020,0.0710477597769416
2017,5,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,70286789,1400270,0.035702766586831795
2017,5,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,53586983,1037499,0.07123456274180791
2017,6,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,224467269,4412648,0.05215975368240509
2017,6,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,15518495,323302,-0.01790493037766316
2017,6,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,246377948,4902405,0.0372016707375664
2017,6,Australia,AUS,Oceania,Australia and New Zealand,-25.40546125,134.2181189,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,33187358,647811,0.0609741165547713
2017,6,Azerbaijan,AZE,Asia,Western Asia,40.42670781,47.80669468,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,29120427,519173,0.17965947200342378
2017,6,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,160669214,3416510,-0.04165908865450007
2017,6,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,59612516,1147317,0.07875705744075541
2017,6,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2855872702,73889286,-0.24622154862851245
2017,6,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1205310449,24739909,-0.0003396165019531045
2017,6,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,8531518,188918,-0.08726216487881165
2017,6,China,CHN,Asia,Eastern Asia,36.67464756,103.8680636,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,21370,392,0.14120366832779752
2017,6,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,385894833,8489686,-0.0800666670732293
2017,6,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,93056462,2024951,-0.06784718913805321
2017,6,Denmark,DNK,Europe,Northern Europe,56.06439188,9.942213684,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,11876448,254096,-0.04867488073192709
2017,6,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,303938555,6723731,-0.08618877573124077
2017,6,Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1.412936146,10.61572825,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,21387244,473588,-0.08725921280306036
2017,6,Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1.412936146,10.61572825,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,70667511,1290731,0.14693485098659365
2017,6,Gabon,GAB,Africa,Sub-Saharan Africa,-0.595400581,11.79997877,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,28684027,549134,0.085517487510355
2017,6,Germany,DEU,Europe,Western Europe,51.08227882,10.37515859,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2818,123,-0.6306070397815
2017,6,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,404041482,8965444,-0.08954224537310074
2017,6,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,631843069,13387702,-0.03754443726721234
2017,6,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,183721824,3806298,-0.011363742896433179
2017,6,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,31250000,657555,-0.029515893643136
2017,6,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,60000000,1230594,0.0005802147493306241
2017,6,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,977474067,22484379,-0.12844591697617602
2017,6,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,213288,4723,-0.08727358153071249
2017,6,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,13160079,279673,-0.04097668172223267
2017,6,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,448119735,8857481,0.04539934315817608
2017,6,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,16369878,328983,0.025052164731460134
2017,6,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,136747792,2494391,0.14869618175192698
2017,6,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1607510767,32867886,0.004275258278025674
2017,6,United Arab Emirates,ARE,Asia,Western Asia,23.90525867,54.35072869,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,22802754,419553,0.13716959246701782
2017,6,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,9465017,203076,-0.05189240123536979
2017,6,United States,USA,Americas,Northern America,45.73643438,-112.404207,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,34487800,675054,0.05752955312666948
2017,7,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,130727486,2769536,-0.037393939016897866
2017,7,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,15519034,322613,-0.015360689878778857
2017,7,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,306009929,6222738,0.01081613984612281
2017,7,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,227966242,4965115,-0.06885656844743071
2017,7,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,180656535,3698305,0.0028153622471497283
2017,7,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2649789475,70044988,-0.26626799616783114
2017,7,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1132716302,24602609,-0.06575738951147393
2017,7,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,441405026,9940299,-0.10568251390875112
2017,7,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,145246941,3172036,-0.07187918781126923
2017,7,Denmark,DNK,Europe,Northern Europe,56.06439188,9.942213684,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,26571578,517280,0.06434127770540597
2017,7,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,252577682,5707481,-0.1093899627221793
2017,7,Ghana,GHA,Africa,Sub-Saharan Africa,7.956118608,-1.209564758,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,10262324,224278,-0.0726766779694313
2017,7,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,9612372,249672,-0.24990177742865344
2017,7,India,IND,Asia,Southern Asia,22.37137039,79.32792202,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,53299039,855242,0.33181018987609734
2017,7,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,272650262,6043431,-0.08835513172466881
2017,7,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,527660037,11768777,-0.09518210142757039
2017,7,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,294344865,6253559,-0.04065579706307604
2017,7,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,96038038,2002830,-0.019097365493575935
2017,7,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,693699256,16477431,-0.16198802722102099
2017,7,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,48027411,948976,0.04582644406815303
2017,7,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,12697329,272726,-0.05314176197496312
2017,7,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,345118616,6885678,0.033897004260997086
2017,7,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,16142607,323047,0.030200080738912536
2017,7,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,29904162,571017,0.08881380267910227
2017,7,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1183211195,25114427,-0.03957071274362247
2017,7,United Arab Emirates,ARE,Asia,Western Asia,23.90525867,54.35072869,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,44651627,899653,0.021951112722936525
2017,7,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,26528991,526996,0.03924022305616492
2017,7,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2047,91,-0.6407676163494168
2017,7,United States,USA,Americas,Northern America,45.73643438,-112.404207,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,oil,1974,2,22.9131593881651
2017,8,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,161438906,3132694,0.06838750305123034
2017,8,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,138768103,2747906,0.04313674680407231
2017,8,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,12359085,243261,0.050616360291683045
2017,8,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,170496305,3513036,-0.00490161393703548
2017,8,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,208223493,4332763,-0.01649088325269584
